,village_id,state_id,secc_pop,secc_pop_scaled,area,longitude,latitude,pop_density,pop_density_log2,pop_density_log2_int,pop_density_class,partition,l8_vis_path,s1_vis_path
9440,453032,24,296,256.800002098083,1019166.35220199,73.6380295321998,23.350291573064602,290.43345020218584,8.182063812742202,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453032.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453032.0.tif
9441,453033,24,491,423.750003814697,2205895.77964617,73.65298956654541,23.356047644629893,222.58531184041587,7.798214583738755,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453033.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453033.0.tif
9442,453034,24,290,252.500001907349,2296601.17057196,73.66133151774079,23.3450507910391,126.27355751446235,6.980408751016276,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_453034.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453034.0.tif
9443,453035,24,544,468.650002360344,4249874.62676432,73.68280015524908,23.353602952739397,128.003776058255,7.0000425595325435,7,6,val,l8_median_india_vis/l8_median_india_vis_500x500_453035.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453035.0.tif
9444,453036,24,1500,1302.7500090599099,7747043.42585313,73.67454548466141,23.331636857537998,193.62225271569525,7.597100958697581,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453036.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453036.0.tif
9445,453037,24,486,427.250002026558,1531696.33419899,73.6411094959191,23.3221975029359,317.2952687480033,8.309682198881893,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453037.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453037.0.tif
9446,453038,24,895,775.4000053405762,8357466.123798599,73.6406107618433,23.3342435316893,107.08987469915205,6.742678270125491,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_453038.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453038.0.tif
9447,453039,24,396,342.750002741814,4176943.00876797,73.61526792224991,23.3192246328608,94.8061774289815,6.566909160928615,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_453039.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453039.0.tif
9448,453040,24,1357,1181.15000939369,5883551.51642808,73.56965226212719,23.3201681139047,230.6430046904456,7.84951772648158,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453040.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453040.0.tif
9451,453043,24,2570,2254.55002105236,8132759.58633885,73.5442959586233,23.278800707054806,316.00589845505874,8.30380767726711,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453043.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453043.0.tif
9452,453044,24,3982,3496.45003163815,11766781.229466,73.57387823518691,23.292143319913503,338.4103028981624,8.402629681736776,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453044.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453044.0.tif
9453,453045,24,2989,2625.30002427101,7298547.58986292,73.60319031069209,23.299954593353892,409.53353570667593,8.677837785271597,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453045.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453045.0.tif
9454,453046,24,1110,970.20000898838,2587214.44359775,73.62022770519,23.302941043672,429.0328552960794,8.744944323181885,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453046.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453046.0.tif
9455,453047,24,1416,1230.45001041889,6717735.32079173,73.6413482919827,23.3104775949998,210.78532159750455,7.7196305956692015,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453047.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453047.0.tif
9456,453048,24,1527,1338.25001204014,4975757.01005721,73.659201340918,23.301554328255506,306.88797642520785,8.261568313286753,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453048.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453048.0.tif
9457,453049,24,2224,1942.500015378,12380712.563718598,73.67554674544641,23.2992580268498,179.63424871985012,7.488918627536044,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453049.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453049.0.tif
9458,453050,24,1250,1093.40000855923,5837891.463421,73.6932449053172,23.2904277532488,214.11840350788242,7.742264990675673,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453050.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453050.0.tif
9459,453051,24,758,654.750005364418,2355843.42680718,73.697862015756,23.275004650585107,321.75313154291405,8.329810379679744,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453051.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453051.0.tif
9460,453052,24,2834,2486.70002305508,3916436.77156564,73.67924938372491,23.272850610972,723.6169419548874,9.4990823757717,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_453052.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453052.0.tif
9461,453053,24,1151,1006.80001008511,1744742.1340239,73.6639807268741,23.2691035107904,659.6963399659799,9.365658290554187,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_453053.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453053.0.tif
9462,453054,24,3138,2748.25002503395,8561773.86719624,73.6416396450628,23.266223239520894,366.5128335172457,8.517719905262142,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453054.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453054.0.tif
9463,453055,24,1537,1364.85001218319,6741929.93980599,73.6358517896537,23.2884584886752,227.97626402570262,7.832739814362067,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453055.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453055.0.tif
9464,453056,24,6181,5426.40004789829,11333640.1893931,73.5995082403228,23.274131205278202,545.3675868221633,9.091085147966067,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_453056.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453056.0.tif
9465,453057,24,651,569.750006318092,1849621.03786832,73.5376090422715,23.260209815956998,351.9639897426094,8.459284020690355,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453057.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453057.0.tif
9466,453058,24,903,791.5500075817108,1928368.17740279,73.5290629593874,23.258579495666694,468.2715731267665,8.871201650289105,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453058.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453058.0.tif
9467,453059,24,2374,2086.30001819134,5400615.42806246,73.58425811488621,23.252375469078302,439.5795315593695,8.779980400435647,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453059.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453059.0.tif
9468,453060,24,536,482.800004482269,970788.198433939,73.6016159775772,23.255531434736294,552.1286732416681,9.108860715138249,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_453060.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453060.0.tif
9469,453061,24,512,457.900004506111,2606685.47579925,73.6146983183792,23.259297498906,196.4180200309793,7.617783483056407,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453061.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453061.0.tif
9470,453062,24,739,662.200006842613,2962978.47739102,73.62810113348179,23.2509089031048,249.411194053191,7.962382407318442,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453062.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453062.0.tif
9471,453063,24,349,316.20000231266005,3344025.54188452,73.64408603435909,23.2439499525566,104.36523155362072,6.705497359350245,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_453063.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453063.0.tif
9472,453064,24,3184,2764.20002698898,5597619.58207451,73.66971360552041,23.255128225037797,568.8132166387754,9.151811176809577,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_453064.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453064.0.tif
9473,453065,24,1565,1386.15001249313,4623050.0435124,73.63425013341009,23.226859855149602,338.52110300994684,8.403101962301196,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453065.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453065.0.tif
9474,453066,24,293,267.150002479553,1813455.29305523,73.62511897103859,23.237045271939998,161.57001560615615,7.33601567530239,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453066.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453066.0.tif
9475,453067,24,304,270.250002503395,1748283.22398861,73.6139668006964,23.245336660738,173.88486935568773,7.441988591336927,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453067.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453067.0.tif
9476,453068,24,309,268.75000238418596,1243497.60667502,73.5994618505126,23.2462447733081,248.49263749387748,7.957059297061581,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453068.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453068.0.tif
9477,453069,24,517,461.300004839897,1435219.35248479,73.603039611312,23.238972005481,360.2236822579907,8.492749221527063,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453069.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453069.0.tif
9478,453070,24,885,772.000005960464,784804.316487256,73.5942766981699,23.2359483228086,1127.6696386702035,10.139128763339263,10,9,train,l8_median_india_vis/l8_median_india_vis_500x500_453070.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453070.0.tif
9479,453071,24,3489,3104.75002741814,10217966.0072313,73.57224774901059,23.2265619179501,341.45738961460813,8.415561745955728,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453071.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453071.0.tif
9484,453076,24,514,446.250004053116,2242987.94132009,73.5871934871863,23.2102303462393,229.15861049947952,7.840202684919702,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453076.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453076.0.tif
9485,453077,24,370,323.650002479553,1816439.68297579,73.5960126297761,23.2252147712622,203.69517549509044,7.6702680003596555,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453077.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453077.0.tif
9486,453078,24,229,201.000001788139,628025.6202361711,73.6055701417345,23.228293439187798,364.6348056849717,8.510308468081218,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453078.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453078.0.tif
9487,453079,24,334,296.850002646446,1033060.37758042,73.61331414487191,23.2328180826022,323.31120934313384,8.336779716983257,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453079.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453079.0.tif
9488,453080,24,263,234.950002551079,783748.067264304,73.6149354447621,23.2245750761693,335.56701570953703,8.390457103970432,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453080.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453080.0.tif
9489,453081,24,281,247.20000243187,813833.0889420409,73.6037755855767,23.221387800796,345.27964495188036,8.431621476203025,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453081.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453081.0.tif
9490,453082,24,358,317.200003504753,2007426.88047364,73.6046841672612,23.213735441058503,178.33775341074048,7.478468338014442,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453082.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453082.0.tif
9491,453083,24,369,327.400002479553,941585.382793056,73.6396551254069,23.2150777927422,391.89223488731636,8.614313176849711,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453083.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453083.0.tif
9492,453084,24,673,602.850005149841,1804414.19983492,73.6039269685671,23.205507337831,372.9742317820213,8.542932150109216,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453084.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453084.0.tif
9493,453085,24,1983,1774.8000177145002,6257149.11011019,73.6247004011356,23.207965244746102,316.91749151317237,8.307963477841062,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453085.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453085.0.tif
9494,453086,24,3950,3445.5500267744105,12192479.9596125,73.76197287750949,23.435439876967106,323.97018597400574,8.339717242000212,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453086.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453086.0.tif
9495,453087,24,2435,2135.55001235008,6729032.91958835,73.7898703856715,23.4260586592877,361.86477746477755,8.499306877894405,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453087.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453087.0.tif
9496,453088,24,2948,2553.05002057552,7316106.94406801,73.82297018485158,23.4328034380255,402.9465428181411,8.654444645087048,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453088.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453088.0.tif
9497,453089,24,739,643.900005459785,2840654.99183363,73.8022512168031,23.4197720790415,260.1512686772915,8.023206932684081,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453089.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453089.0.tif
9498,453090,24,6604,5773.85003805161,20022659.4849717,73.74705256928391,23.403417783379894,329.8263152782841,8.365562698941005,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453090.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453090.0.tif
9499,453091,24,677,587.250004649162,4312940.1987074,73.7174314213525,23.3964536590918,156.96948457641466,7.2943403111256755,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453091.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453091.0.tif
9500,453092,24,93,80.2500004768372,4161588.87045233,73.7006678397055,23.384593847547997,22.347233927961675,4.482024364981671,4,3,train,l8_median_india_vis/l8_median_india_vis_500x500_453092.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453092.0.tif
9501,453093,24,2048,1774.4500111341501,12071479.6576375,73.711517134969,23.364041477477002,169.65608675024785,7.406469380312103,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453093.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453093.0.tif
9502,453094,24,463,404.250002264977,2864290.97396924,73.73871969220252,23.371319814348606,161.64558845723337,7.336690324533992,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453094.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453094.0.tif
9503,453095,24,216,201.35000026226,3737815.45518063,73.7565373908134,23.375335440354398,57.78776469571898,5.852692160599957,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_453095.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453095.0.tif
9504,453096,24,1074,951.550004959106,9845147.81532041,73.783079192923,23.393453377630703,109.08927119699592,6.769365411032902,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_453096.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453096.0.tif
9505,453097,24,871,749.950006127357,4463710.32652857,73.8049000236823,23.3937224204102,195.129149582916,7.608285502408603,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453097.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453097.0.tif
9506,453098,24,399,342.6500030756,2924908.52139424,73.8050568157437,23.410715704311105,136.4145227385797,7.091853432139867,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453098.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453098.0.tif
9507,453099,24,1317,1137.5000087022802,2570648.98889604,73.8245075424355,23.412864248813896,512.3219878282888,9.000907000462586,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_453099.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453099.0.tif
9508,453100,24,3207,2769.1000213622997,8328380.80684915,73.85184862243409,23.3920146785919,385.0688476399405,8.58897260251415,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453100.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453100.0.tif
9509,453101,24,1492,1304.90000855923,5938667.06337532,73.84202653306721,23.3870090003429,251.23482830034283,7.972892666477276,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453101.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453101.0.tif
9510,453102,24,567,485.950003147125,3062735.06187847,73.8154547430807,23.3903509358152,185.12864761219058,7.532384351164204,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453102.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453102.0.tif
9511,453103,24,469,405.750003099442,3901305.81916799,73.80208931781901,23.365109607392807,120.21615882961493,6.909487018407228,6,5,test,l8_median_india_vis/l8_median_india_vis_500x500_453103.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453103.0.tif
9512,453104,24,295,256.650001764297,2199960.72110229,73.7889261487055,23.3655144685095,134.09330319869994,7.067093378670548,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453104.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453104.0.tif
9513,453105,24,1602,1401.30000865459,11398544.1287384,73.7637551276937,23.3583217210706,140.54426441715333,7.134880768603108,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453105.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453105.0.tif
9514,453106,24,203,190.250000238419,7101612.18776262,73.7258601281161,23.3503743280126,28.58505852372595,4.837189338869114,4,3,train,l8_median_india_vis/l8_median_india_vis_500x500_453106.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453106.0.tif
9515,453107,24,1069,935.700009822845,7595820.69683362,73.7017667081591,23.328469549250396,140.73528624044818,7.136840287372898,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453107.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453107.0.tif
9516,453108,24,2749,2400.5000191926997,8795530.36235356,73.7170354692922,23.3073050902642,312.545109475855,8.287920618014928,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453108.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453108.0.tif
9517,453109,24,2560,2243.05001807213,7601098.27766817,73.7341147875076,23.325491939485197,336.7934351699167,8.39572020721671,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453109.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453109.0.tif
9518,453110,24,1495,1305.75001072884,4866306.54051697,73.74782527617809,23.3350255044358,307.2145142424956,8.263102567067584,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453110.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453110.0.tif
9519,453111,24,467,408.35000240802805,2512609.7451757,73.7722223897437,23.3479496192801,185.86252835190845,7.538092128348257,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453111.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453111.0.tif
9520,453112,24,1254,1076.90001130104,4322015.6824557,73.773899740281,23.332506789758398,290.1423993185276,8.180617325768889,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453112.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453112.0.tif
9521,453113,24,1248,1087.30000865459,5035309.89751568,73.7859141890465,23.3318935280131,247.8496905653688,7.953321647412553,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453113.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453113.0.tif
9522,453114,24,410,357.000002622604,2757208.29513061,73.7940992628005,23.343751546742507,148.7011339419237,7.2162718386859215,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453114.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453114.0.tif
9523,453115,24,335,286.900002121925,4730791.81048011,73.8125490332826,23.347266729166197,70.81267014495869,6.145935612256432,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_453115.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453115.0.tif
9524,453116,24,602,521.450003266335,6349140.08294001,73.8221410406024,23.363853416493,94.81598958850503,6.567058467880647,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_453116.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453116.0.tif
9525,453117,24,1231,1068.90000665188,8504895.14223924,73.8329026561754,23.3762006541966,144.74017367789583,7.177321597627425,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453117.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453117.0.tif
9526,453118,24,1124,961.250007867813,3668538.52901813,73.8680298252869,23.3693016367491,306.38904051549764,8.2592208830013,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453118.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453118.0.tif
9527,453119,24,590,504.650003552437,3403447.09556471,73.8024443376387,23.3298911487128,173.35365687595782,7.437574460126624,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453119.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453119.0.tif
9528,453120,24,3528,3057.0000267028804,3791595.4750577,73.7554298005325,23.3150160592168,930.4790089576503,9.861829794100752,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_453120.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453120.0.tif
9529,453121,24,839,727.150006771088,1065530.55937394,73.7379002408551,23.302026073200498,787.4011614391991,9.620955030289633,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_453121.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453121.0.tif
9530,453122,24,2540,2237.80001664162,6763693.08678055,73.7245569654513,23.283809781154105,375.5344849937617,8.552801584984591,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453122.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453122.0.tif
9531,453123,24,175,151.900000810623,1283999.3747714,73.7149964670242,23.2813838886414,136.29290125718055,7.090566611875556,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453123.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453123.0.tif
9532,453124,24,1619,1418.30001235008,3999945.22852465,73.7482096693129,23.2904101576791,404.7555422645515,8.660907025071781,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453124.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453124.0.tif
9533,453125,24,401,354.200002551079,614493.024915855,73.7585313502028,23.292770778283806,652.5704666133689,9.349989886621348,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_453125.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453125.0.tif
9534,453126,24,155,136.00000059604602,3096721.88833303,73.7674649186798,23.294419094239306,50.052928738601295,5.645382582590735,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_453126.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453126.0.tif
9535,453127,24,1463,1273.10000908375,2186144.03011018,73.7637811690067,23.308528726026,669.214827499845,9.386325600667297,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_453127.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453127.0.tif
9536,453128,24,618,541.800003647804,2073500.75700067,73.7778824621421,23.310513916412,298.0466719934745,8.219394453956419,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453128.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453128.0.tif
9537,453129,24,1366,1196.65000939369,2731803.17925131,73.7798915325672,23.293139340002302,500.0360239621553,8.965888224100931,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453129.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453129.0.tif
9538,453130,24,914,782.700005531311,4065607.72427152,73.8752772594904,23.3484814351717,224.81263859851887,7.812579333566947,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453130.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453130.0.tif
9539,453131,24,435,389.850004076958,2023824.96035984,73.81794082348341,23.2947294503431,214.93953702530487,7.7477870733032015,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453131.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453131.0.tif
9540,453132,24,549,486.70000433921797,2145034.97770281,73.80847447971699,23.293574507003797,255.93988242930308,7.99966116599042,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453132.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453132.0.tif
9541,453133,24,1712,1522.8000117540396,7959915.34641382,73.7944211185976,23.2877197211659,215.0776642079877,7.74871389859182,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453133.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453133.0.tif
9542,453134,24,33,32.5,1175158.2226091998,73.7761382316091,23.2799808814734,28.081325020838648,4.811539105882142,4,3,train,l8_median_india_vis/l8_median_india_vis_500x500_453134.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453134.0.tif
9543,453135,24,885,776.200008153915,1671991.4145253,73.7612387593901,23.2791661138024,529.3089380194352,9.04796620559796,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_453135.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453135.0.tif
9544,453136,24,2158,1889.70001542568,5089201.91129028,73.70648342872609,23.2623532486023,424.03505257131286,8.728039718904169,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453136.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453136.0.tif
9545,453137,24,995,866.350007891655,3142230.50224504,73.7293797610098,23.266670425957603,316.6540453633491,8.306763700219516,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453137.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453137.0.tif
9546,453138,24,964,837.3000078201289,3263998.91674898,73.7505266071449,23.272043195157103,295.3432352729353,8.20624875771992,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453138.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453138.0.tif
9547,453139,24,1413,1242.25000977516,6897047.71525314,73.7422644335342,23.253539124770498,204.87026599440296,7.67856680264891,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453139.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453139.0.tif
9548,453140,24,687,603.4000053405761,2339942.05949384,73.7756455110818,23.2710487610262,293.59701331605066,8.197693481879424,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453140.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453140.0.tif
9549,453141,24,218,208.650000095367,3322318.96428774,73.812952279036,23.2729825734087,65.61681835589083,6.03599373669462,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_453141.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453141.0.tif
9550,453142,24,302,267.35000193119,707825.7446403459,73.82499933600991,23.2784965463518,426.6586829975357,8.736938598601457,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453142.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453142.0.tif
9551,453143,24,514,460.500003099442,1015572.82175913,73.8302904539396,23.2833152427534,506.1183097728749,8.983330857246647,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453143.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453143.0.tif
9552,453144,24,381,335.000002622604,1917889.39651686,73.82488213062159,23.2911001777427,198.655876971814,7.6341276640599105,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_453144.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453144.0.tif
9553,453145,24,1360,1204.10001039505,3064547.84718734,73.8446700067818,23.288366424292498,443.7848804508685,8.793716706182732,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_453145.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_453145.0.tif
